15.208 ,1795.684 
15.250 ,1800.556 
15.292 ,1805.460 
15.333 ,1810.384 
15.375 ,1815.345 
15.417 ,1820.255 
15.458 ,1825.244 
15.500 ,1830.151 
15.542 ,1835.080 
15.583 ,1840.063 
15.625 ,1844.946 
15.667 ,1849.932 
15.708 ,1854.920 
15.750 ,1859.879 
15.792 ,1864.830 
15.833 ,1869.794 
15.875 ,1874.769 
15.917 ,1879.676 
15.958 ,1884.659 
16.000 ,1889.537 
16.042 ,1894.536 
16.083 ,1899.479 
16.125 ,1904.402 
16.167 ,1909.326 
16.208 ,1914.301 
16.250 ,1919.208 
16.292 ,1924.096 
16.333 ,1929.028 
16.375 ,1933.919 
16.417 ,1938.883 
16.458 ,1943.801 
16.500 ,1948.727 
16.542 ,1953.664 
16.583 ,1958.615 
16.625 ,1963.517 
16.667 ,1968.408 
16.708 ,1973.342 
16.750 ,1978.195 
16.792 ,1983.105 
16.833 ,1988.029 
16.875 ,1992.895 
16.917 ,1997.800 
16.958 ,2002.756 
17.000 ,2007.644 
17.042 ,2012.521 
17.083 ,2017.496 
17.125 ,2022.352 
17.167 ,2027.281 
17.208 ,2032.202 
17.250 ,2037.068 
17.292 ,2042.019 
17.333 ,2046.904 
17.375 ,2051.790 
17.417 ,2056.610 
17.458 ,2061.618 
17.500 ,2066.438 
17.542 ,2071.316 
17.583 ,2076.237 
17.625 ,2081.073 
17.667 ,2086.002 
17.708 ,2090.969 
17.750 ,2095.879 
17.792 ,2100.675 
17.833 ,2105.655 
17.875 ,2110.508 
17.917 ,2115.402 
17.958 ,2120.317 
18.000 ,2125.189 
18.042 ,2130.097 
18.083 ,2134.700 
18.125 ,2139.979 
18.167 ,2144.805 
18.208 ,2149.791 
18.250 ,2154.668 
18.292 ,2159.548 
18.333 ,2164.458 
18.375 ,2169.354 
18.417 ,2174.286 
18.458 ,2179.223 
18.500 ,2184.193 
18.542 ,2189.013 
18.583 ,2193.996 
18.625 ,2198.933 
18.667 ,2203.814 
18.708 ,2208.816 
18.750 ,2213.756 
18.792 ,2218.679 
18.833 ,2223.594 
18.875 ,2228.578 
18.917 ,2233.409 
18.958 ,2238.359 
19.000 ,2243.297 
19.042 ,2248.168 
19.083 ,2253.116 
19.125 ,2258.002 
19.167 ,2262.906 
19.208 ,2267.800 
19.250 ,2272.791 
19.292 ,2277.615 
19.333 ,2282.568 
19.375 ,2287.470 
19.417 ,2292.344 
19.458 ,2297.279 
19.500 ,2302.172 
19.542 ,2307.055 
19.583 ,2311.892 
19.625 ,2316.796 
19.667 ,2321.696 
19.708 ,2326.584 
19.750 ,2331.445 
19.792 ,2336.314 
19.833 ,2341.205 
19.875 ,2346.066 
19.917 ,2351.014 
19.958 ,2355.878 
20.000 ,2360.823 
20.042 ,2365.728 
20.083 ,2370.562 
20.125 ,2375.542 
20.167 ,2380.449 
20.208 ,2385.378 
20.250 ,2390.201 
20.292 ,2395.174 
20.333 ,2400.021 
20.375 ,2404.985 
20.417 ,2409.904 
20.458 ,2414.724 
20.500 ,2419.677 
20.542 ,2424.557 
20.583 ,2429.486 
20.625 ,2434.277 
20.667 ,2439.276 
20.708 ,2444.151 
20.750 ,2449.058 
20.792 ,2453.963 
20.833 ,2458.813 
20.875 ,2463.796 
20.917 ,2468.687 
20.958 ,2473.611 
21.000 ,2478.388 
21.042 ,2483.344 
21.083 ,2488.254 
21.125 ,2493.191 
21.167 ,2498.098 
21.208 ,2503.000 
21.250 ,2507.945 
21.292 ,2512.887 
21.333 ,2517.833 
21.375 ,2522.677 
21.417 ,2527.663 
21.458 ,2532.560 
21.500 ,2537.483 
21.542 ,2542.388 
21.583 ,2547.292 
21.625 ,2552.200 
21.667 ,2557.150 
21.708 ,2562.120 
21.750 ,2566.924 
21.792 ,2571.937 
21.833 ,2576.833 
21.875 ,2581.757 
21.917 ,2586.705 
21.958 ,2591.609 
22.000 ,2596.541 
22.042 ,2601.456 
22.083 ,2606.469 
22.125 ,2611.301 
22.167 ,2616.284 
22.208 ,2621.175 
22.250 ,2626.125 
22.292 ,2631.046 
22.333 ,2635.961 
22.375 ,2640.861 
22.417 ,2645.751 
22.458 ,2650.770 
22.500 ,2655.628 
22.542 ,2660.620 
22.583 ,2665.562 
22.625 ,2670.461 
22.667 ,2675.396 
22.708 ,2680.303 
22.750 ,2685.215 
22.792 ,2690.090 
22.833 ,2695.060 
22.875 ,2699.940 
22.917 ,2704.882 
22.958 ,2709.800 
23.000 ,2714.738 
23.042 ,2719.615 
23.083 ,2724.541 
23.125 ,2729.489 
23.167 ,2734.350 
23.208 ,2739.333 
23.250 ,2744.230 
23.292 ,2749.197 
23.333 ,2754.139 
23.375 ,2759.076 
23.417 ,2764.000 
23.458 ,2768.912 
23.500 ,2773.836 
23.542 ,2778.700 
23.583 ,2783.610 
23.625 ,2788.568 
23.667 ,2793.473 
23.708 ,2798.380 
23.750 ,2803.325 
23.792 ,2808.192 
23.833 ,2813.094 
23.875 ,2818.020 
23.917 ,2822.881 
23.958 ,2827.829 
24.000 ,2832.739 
24.042 ,2837.600 
24.083 ,2842.504 
24.125 ,2847.417 
24.167 ,2852.294 
24.208 ,2857.145 
24.250 ,2862.090 
24.292 ,2866.943 
24.333 ,2871.864 
24.375 ,2876.765 
24.417 ,2881.651 
24.458 ,2886.604 
24.500 ,2891.517 
24.542 ,2896.389 
24.583 ,2901.261 
24.625 ,2906.266 
24.667 ,2911.089 
24.708 ,2916.037 
24.750 ,2921.023 
24.792 ,2925.835 
24.833 ,2930.780 
24.875 ,2935.701 
24.917 ,2940.635 
24.958 ,2945.483 
25.000 ,2950.499 
25.042 ,2955.390 
25.083 ,2960.302 
25.125 ,2965.272 
25.167 ,2970.117 
25.208 ,2975.086 
25.250 ,2980.045 
25.292 ,2984.996 
25.333 ,2989.835 
25.375 ,2994.851 
25.417 ,2999.747 
25.458 ,3004.701 
25.500 ,3009.665 
25.542 ,3014.537 
25.583 ,3019.525 
25.625 ,3024.481 
25.667 ,3029.416 
25.708 ,3034.274 
25.750 ,3039.339 
25.792 ,3044.219 
25.833 ,3049.199 
25.875 ,3054.177 
25.917 ,3059.019 
25.958 ,3064.013 
26.000 ,3068.942 
26.042 ,3073.858 
26.083 ,3078.738 
26.125 ,3083.748 
26.167 ,3088.642 
26.208 ,3093.619 
26.250 ,3098.551 
26.292 ,3103.447 
26.333 ,3108.425 
26.375 ,3113.392 
26.417 ,3118.340 
26.458 ,3123.144 
26.500 ,3128.154 
26.542 ,3133.013 
26.583 ,3137.950 
26.625 ,3142.876 
26.667 ,3147.713 
26.708 ,3152.642 
26.750 ,3157.622 
26.792 ,3162.538 
26.833 ,3167.309 
26.875 ,3172.262 
26.917 ,3177.183 
26.958 ,3182.101 
27.000 ,3187.006 
27.042 ,3191.902 
27.083 ,3196.837 
27.125 ,3201.768 
27.167 ,3206.713 
27.208 ,3211.515 
27.250 ,3216.509 
27.292 ,3221.400 
27.333 ,3226.293 
27.375 ,3231.217 
27.417 ,3236.081 
27.458 ,3240.969 
27.500 ,3245.909 
27.542 ,3250.862 
27.583 ,3255.688 
27.625 ,3260.641 
27.667 ,3265.543 
27.708 ,3270.469 
27.750 ,3275.404 
27.792 ,3280.316 
27.833 ,3285.186 
27.875 ,3290.096 
27.917 ,3295.030 
27.958 ,3299.888 
28.000 ,3304.842 
28.042 ,3309.771 
28.083 ,3314.662 
28.125 ,3319.561 
28.167 ,3324.449 
28.208 ,3329.372 
28.250 ,3334.296 
28.292 ,3339.225 
28.333 ,3344.143 
28.375 ,3349.094 
28.417 ,3354.055 
28.458 ,3359.019 
28.500 ,3363.948 
28.542 ,3368.847 
28.583 ,3373.741 
28.625 ,3378.632 
28.667 ,3383.566 
28.708 ,3388.506 
28.750 ,3393.489 
28.792 ,3398.437 
28.833 ,3403.366 
28.875 ,3408.327 
28.917 ,3413.243 
28.958 ,3418.199 
29.000 ,3423.125 
29.042 ,3428.087 
29.083 ,3432.969 
29.125 ,3437.934 
29.167 ,3442.879 
29.208 ,3447.791 
29.250 ,3452.737 
29.292 ,3457.657 
29.333 ,3462.597 
29.375 ,3467.513 
29.417 ,3472.433 
29.458 ,3477.305 
29.500 ,3482.245 
29.542 ,3487.152 
29.583 ,3492.049 
29.625 ,3496.915 
29.667 ,3501.798 
29.708 ,3506.684 
29.750 ,3511.539 
29.792 ,3516.471 
29.833 ,3521.394 
29.875 ,3526.220 
29.917 ,3531.193 
29.958 ,3536.084 
30.000 ,3541.031 
30.042 ,3545.898 
30.083 ,3550.908 
30.125 ,3555.856 
30.167 ,3560.845 
30.208 ,3565.866 
30.250 ,3570.822 
30.292 ,3575.840 
30.333 ,3580.807 
30.375 ,3585.812 
30.417 ,3590.793 
30.458 ,3595.798 
30.500 ,3600.784 
30.542 ,3605.783 
30.583 ,3610.763 
30.625 ,3615.760 
30.667 ,3620.738 
30.708 ,3625.661 
30.750 ,3630.634 
30.792 ,3635.560 
30.833 ,3640.516 
30.875 ,3645.426 
30.917 ,3650.417 
30.958 ,3655.390 
31.000 ,3660.340 
31.042 ,3665.340 
31.083 ,3670.231 
31.125 ,3675.195 
31.167 ,3680.102 
31.208 ,3685.042 
31.250 ,3690.006 
31.292 ,3694.951 
31.333 ,3699.853 
31.375 ,3705.468 
31.417 ,3709.727 
31.458 ,3714.618 
31.500 ,3719.561 
31.542 ,3724.476 
31.583 ,3729.383 
31.625 ,3734.288 
31.667 ,3739.279 
31.708 ,3744.165 
31.750 ,3749.140 
31.792 ,3754.096 
31.833 ,3759.044 
31.875 ,3763.959 
31.917 ,3768.853 
31.958 ,3773.765 
32.000 ,3778.700 
32.042 ,3783.661 
32.083 ,3788.568 
32.125 ,3793.535 
32.167 ,3798.429 
32.208 ,3803.333 
32.250 ,3808.241 
32.292 ,3813.115 
32.333 ,3818.004 
32.375 ,3822.889 
32.417 ,3827.859 
32.458 ,3832.801 
32.500 ,3837.733 
32.542 ,3842.662 
32.583 ,3847.604 
32.625 ,3852.530 
32.667 ,3857.462 
32.708 ,3862.396 
32.750 ,3867.317 
32.792 ,3872.262 
32.833 ,3877.189 
32.875 ,3882.158 
32.917 ,3887.082 
32.958 ,3892.038 
33.000 ,3896.961 
33.042 ,3901.882 
33.083 ,3906.787 
33.125 ,3911.686 
33.167 ,3916.631 
33.208 ,3921.617 
33.250 ,3926.611 
33.292 ,3931.616 
33.333 ,3936.556 
33.375 ,3941.520 
33.417 ,3946.427 
33.458 ,3951.361 
33.500 ,3956.279 
33.542 ,3961.219 
33.583 ,3966.110 
33.625 ,3971.044 
33.667 ,3975.992 
33.708 ,3980.927 
33.750 ,3985.831 
33.792 ,3990.709 
33.833 ,3995.629 
33.875 ,4000.520 
33.917 ,4005.438 
33.958 ,4010.359 
34.000 ,4015.247 
34.042 ,4020.204 
34.083 ,4025.100 
34.125 ,4030.051 
34.167 ,4034.941 
34.208 ,4039.922 
34.250 ,4044.813 
34.292 ,4049.761 
34.333 ,4054.676 
34.375 ,4059.564 
34.417 ,4064.507 
34.458 ,4069.460 
34.500 ,4074.424 
34.542 ,4079.288 
34.583 ,4084.258 
34.625 ,4089.130 
34.667 ,4094.113 
34.708 ,4099.083 
34.750 ,4104.063 
34.792 ,4109.000 
34.833 ,4113.962 
34.875 ,4118.915 
34.917 ,4123.779 
